DATE;INSTITUTION;FULL_FARE;STUDENT;TEACHER;SIXTY_YEARS_OLD;TICKET;CHILD;PERSONNEL;FREE;BANK CARD
14.10.2023;IZTASIT FOCA;3081;1262;34;170;0;0;130;1541;154
14.10.2023;Izdeniz;26501;17317;553;944;0;23;727;5709;5227
14.10.2023;NOSTALJİK TRAMVAY;54;26;0;2;0;0;0;0;64
14.10.2023;Tramvay Karşıyaka;7237;7777;186;276;0;2;258;2621;1611
14.10.2023;Teleferik;249;170;6;2;0;0;0;0;789
14.10.2023;Izdeniz-Araba;201;19;6;4;0;0;47;0;2277
14.10.2023;İzban;122997;86304;2022;4149;1;124;4648;32925;0
14.10.2023;Eshot;250171;223116;2846;12487;0;784;15005;128263;22310
14.10.2023;Izulas;64242;53978;484;3061;0;269;3495;32522;4882
14.10.2023;IZTASIT MENEMEN;21180;14388;151;715;0;34;1026;6535;325
14.10.2023;Seferihisar Mot. Taş. Kooperat;5132;3773;98;252;0;3;248;3029;0
14.10.2023;IZTASIT KAYMAKCI;980;405;8;35;0;0;13;507;29
14.10.2023;Tramvay Konak;26472;28777;655;1099;0;18;1347;8622;5583
15.10.2023;IZTASIT KAYMAKCI;335;177;0;14;0;0;5;140;21
15.10.2023;NOSTALJİK TRAMVAY;69;31;0;1;0;0;0;0;42
15.10.2023;İZTAŞIT KİRAZ;777;284;21;18;0;0;21;247;0
15.10.2023;Eshot;196021;174960;1909;9269;1;608;10876;112759;19174
15.10.2023;Metro;65682;70734;898;2281;1;91;2622;18230;7886
15.10.2023;Tramvay Konak;17489;19633;223;496;0;14;696;5156;3599
15.10.2023;Teleferik;441;197;5;4;0;0;0;0;1432
15.10.2023;Izdeniz;18476;11608;270;421;3;34;389;3261;4264
15.10.2023;Izdeniz-Araba;98;22;2;1;0;0;55;0;1543
15.10.2023;Seferihisar Mot. Taş. Kooperat;4525;2845;63;227;0;4;163;3002;0
15.10.2023;Izulas;48989;42991;369;2225;0;217;2667;28051;3992
15.10.2023;IZTASIT FOCA;2783;1188;34;182;0;3;98;1350;125
15.10.2023;IZTASIT MENEMEN;17436;11724;122;558;0;49;732;5134;211
15.10.2023;İzban;91149;63090;1244;2639;0;77;2796;24271;0
15.10.2023;Tramvay Karşıyaka;9077;9120;173;340;0;8;315;3690;1873
16.10.2023;IZTASIT KAYMAKCI;844;640;9;23;0;0;11;453;40
16.10.2023;Izdeniz-Araba;179;19;6;3;0;0;62;0;1874
16.10.2023;İZTAŞIT KİRAZ;1444;599;93;38;0;2;32;539;0
16.10.2023;Tramvay Karşıyaka;8857;7321;194;557;0;3;393;6022;1634
16.10.2023;İzban;122041;92651;2357;4675;0;77;6227;38295;0
16.10.2023;NOSTALJİK TRAMVAY;25;7;0;1;0;0;0;0;13
16.10.2023;Tramvay Konak;28215;26077;667;1415;0;57;2203;11729;4499
16.10.2023;Seferihisar Mot. Taş. Kooperat;5395;4137;149;324;0;3;351;4284;0
16.10.2023;İBB Bornova Buz Pisti;0;28;0;0;0;0;0;0;6
16.10.2023;IZTASIT FOCA;3208;1859;46;185;0;1;119;2049;130
16.10.2023;IZTASIT MENEMEN;28941;28085;461;957;0;84;1338;9653;460
16.10.2023;Izulas;71277;73900;1062;3610;0;264;4797;41267;5196
16.10.2023;Izdeniz;19387;9761;277;939;0;11;1749;5726;2855
16.10.2023;Metro;121442;141357;2429;5974;0;115;9910;41223;12344
16.10.2023;Eshot;329800;384149;6059;17157;0;945;24533;184577;27475
17.10.2023;Tramvay Karşıyaka;9214;7719;208;559;0;0;409;5761;1675
17.10.2023;Izulas;70405;74305;1069;3578;0;279;5025;42110;4895
17.10.2023;Tramvay Konak;28812;27203;707;1574;0;56;2512;11758;4513
17.10.2023;NOSTALJİK TRAMVAY;26;31;0;0;0;0;0;0;15
17.10.2023;İzban;122247;94344;2463;4704;0;66;6359;37700;0
17.10.2023;İBB Bornova Buz Pisti;2;29;0;0;0;0;0;0;14
17.10.2023;Eshot;333840;392721;6273;17676;1;839;26103;185259;26814
17.10.2023;IZTASIT MENEMEN;28586;28311;492;986;0;63;1362;10239;425
17.10.2023;Seferihisar Mot. Taş. Kooperat;5401;4141;168;316;0;1;326;4434;0
17.10.2023;İZTAŞIT KİRAZ;1335;535;102;43;0;0;25;460;0
17.10.2023;Izdeniz;19990;9725;355;991;0;4;2071;5910;2728
17.10.2023;IZTASIT KAYMAKCI;881;669;15;32;0;0;14;454;34
17.10.2023;Teleferik;89;43;0;3;0;0;0;0;188
17.10.2023;Izdeniz-Araba;195;19;3;1;0;0;64;0;1936
17.10.2023;Metro;123256;143263;2486;6165;2;94;11221;41636;12110
17.10.2023;IZTASIT FOCA;3039;1694;56;182;0;1;142;2144;116
18.10.2023;İzban;119629;94455;2350;4369;1;76;6111;35348;0
18.10.2023;Teleferik;74;23;2;0;0;0;0;0;125
18.10.2023;İBB Bornova Buz Pisti;1;17;0;0;0;0;0;0;8
18.10.2023;Eshot;318898;382780;6133;16669;0;637;24096;176223;25453
18.10.2023;Metro;110834;135581;2291;5376;2;83;9171;35613;11084
18.10.2023;İZTAŞIT KİRAZ;1515;568;87;32;0;0;40;600;0
18.10.2023;IZTASIT KAYMAKCI;898;618;16;14;0;0;7;331;38
18.10.2023;IZTASIT FOCA;3029;1874;48;181;0;4;118;1945;88
18.10.2023;Izdeniz-Araba;216;15;3;2;0;0;75;0;1984
18.10.2023;NOSTALJİK TRAMVAY;10;12;0;1;0;0;0;0;8
18.10.2023;Tramvay Karşıyaka;11522;8503;249;772;0;4;478;8014;1945
18.10.2023;Izdeniz;18274;9808;298;875;0;8;1735;4998;2747
18.10.2023;Seferihisar Mot. Taş. Kooperat;5209;4078;139;280;0;3;339;3899;0
18.10.2023;IZTASIT MENEMEN;26200;27449;428;853;0;55;1308;8429;412
18.10.2023;Tramvay Konak;25177;25499;666;1301;0;27;1976;10019;3888
18.10.2023;Izulas;67168;74277;1007;3494;1;214;4623;39404;4855
19.10.2023;Tramvay Konak;25997;25773;685;1316;1;28;2179;10944;4110
19.10.2023;Tramvay Karşıyaka;9202;7774;219;592;0;2;423;5863;1735
19.10.2023;Eshot;322648;390551;6228;17627;1;744;26165;183529;26389
19.10.2023;İzban;133478;104741;2882;5320;0;79;7122;42852;0
19.10.2023;IZTASIT MENEMEN;28476;28516;449;1006;0;79;1241;11870;393
19.10.2023;Metro;119109;140736;2339;5857;1;102;11110;41706;11716
19.10.2023;NOSTALJİK TRAMVAY;20;13;0;1;0;0;0;0;30
19.10.2023;IZTASIT FOCA;3042;1708;50;195;0;0;137;1978;133
19.10.2023;Izulas;68379;76856;1077;3522;0;240;4937;40448;4942
19.10.2023;Izdeniz-Araba;199;17;1;2;0;0;67;0;1928
19.10.2023;İBB Bornova Buz Pisti;0;37;0;0;0;0;0;0;3
19.10.2023;Teleferik;68;55;0;1;0;0;0;0;211
19.10.2023;Izdeniz;21209;10714;352;1053;0;5;2060;6225;3252
19.10.2023;Seferihisar Mot. Taş. Kooperat;5086;3907;151;304;0;0;322;4002;0
19.10.2023;IZTASIT KAYMAKCI;773;688;11;16;0;0;14;332;36
19.10.2023;İZTAŞIT KİRAZ;1377;578;100;40;0;0;37;494;0
20.10.2023;Izdeniz-Araba;220;24;0;0;0;0;67;0;2104
20.10.2023;NOSTALJİK TRAMVAY;12;11;0;0;0;0;0;0;33
20.10.2023;IZTASIT KAYMAKCI;892;724;19;28;0;0;8;434;35
20.10.2023;Tramvay Konak;28150;28323;695;1414;1;30;2000;11593;5088
20.10.2023;Metro;117745;141716;2325;5776;0;88;9312;38537;12393
20.10.2023;Izulas;69110;76906;1060;3637;0;238;4665;41492;5098
20.10.2023;Izdeniz;19397;11074;317;925;0;17;1581;5416;3278
20.10.2023;İZTAŞIT KİRAZ;1424;644;92;51;0;0;27;433;0
20.10.2023;İBB Bornova Buz Pisti;6;120;0;0;0;0;0;0;16
20.10.2023;Teleferik;59;48;0;0;0;0;0;0;253
20.10.2023;Tramvay Karşıyaka;10115;9254;236;668;0;4;467;6211;1930
20.10.2023;Seferihisar Mot. Taş. Kooperat;5510;4158;142;344;0;0;323;4804;1
20.10.2023;İzban;126666;97922;2498;4744;1;73;6221;38193;0
20.10.2023;IZTASIT FOCA;3239;1882;64;184;0;0;103;1924;106
20.10.2023;Eshot;322484;385754;5993;17585;2;716;24207;183981;27495
20.10.2023;IZTASIT MENEMEN;27751;27984;415;922;0;38;1362;9432;486
21.10.2023;Eshot;261485;219448;2862;12964;0;593;15867;135945;23997
21.10.2023;Tramvay Konak;26603;25697;570;991;0;22;1388;8719;5382
21.10.2023;IZTASIT MENEMEN;22914;14792;146;788;0;44;1069;7059;366
21.10.2023;Seferihisar Mot. Taş. Kooperat;4900;3454;65;257;0;0;264;3169;0
21.10.2023;Izulas;68813;55959;534;3348;0;224;3752;36456;5231
21.10.2023;Izdeniz-Araba;193;17;0;6;0;0;72;0;1965
21.10.2023;İzban;113765;74146;1758;3784;0;59;4006;30377;0
21.10.2023;İZTAŞIT KİRAZ;1282;457;27;35;0;2;24;465;0
21.10.2023;İBB Bornova Buz Pisti;18;116;0;0;0;0;0;0;67
21.10.2023;IZTASIT KAYMAKCI;970;412;7;39;0;0;16;500;61
21.10.2023;IZTASIT FOCA;3047;1094;35;172;0;1;99;1506;135
21.10.2023;Teleferik;229;208;6;3;0;0;0;0;879
21.10.2023;Metro;104817;94165;1768;4692;2;91;4527;31713;11738
21.10.2023;NOSTALJİK TRAMVAY;61;37;2;0;0;0;0;0;45
21.10.2023;Tramvay Karşıyaka;12051;11606;295;552;0;0;443;5834;2560
21.10.2023;Izdeniz;22134;13442;475;804;0;10;609;5164;4638
22.10.2023;Seferihisar Mot. Taş. Kooperat;3422;1960;55;195;0;0;107;2311;0
22.10.2023;NOSTALJİK TRAMVAY;75;30;0;0;0;0;0;0;59
22.10.2023;Izdeniz;17665;10429;253;419;0;20;391;3259;3992
22.10.2023;IZTASIT KAYMAKCI;335;156;2;11;0;0;1;158;31
22.10.2023;Izulas;48137;41761;318;2200;0;170;2629;28426;4068
22.10.2023;Eshot;192975;167198;1816;9281;0;508;10847;112489;18579
22.10.2023;IZTASIT MENEMEN;17368;11726;147;525;0;32;738;5242;293
22.10.2023;IZTASIT FOCA;2935;1203;37;195;0;0;104;1383;122
22.10.2023;Izdeniz-Araba;89;17;2;2;0;0;57;0;1311
22.10.2023;İzban;88606;59269;1219;2749;0;62;2692;23604;0
22.10.2023;Tramvay Karşıyaka;9461;8997;150;367;0;5;344;4071;1941
22.10.2023;Teleferik;321;193;4;1;0;0;0;0;1515
22.10.2023;Tramvay Konak;20218;21131;360;753;1;20;1108;7248;4213
22.10.2023;Metro;66581;68885;930;2376;1;44;2578;19009;7597
22.10.2023;İZTAŞIT KİRAZ;769;248;9;27;0;0;14;226;0
23.10.2023;Izdeniz-Araba;189;15;2;2;0;0;56;0;1916
23.10.2023;Metro;118702;142447;2477;6039;0;80;9736;42664;11983
23.10.2023;İBB Bornova Buz Pisti;0;18;0;0;0;0;0;0;10
23.10.2023;İzban;120735;94734;2445;4627;0;72;6288;38273;0
23.10.2023;IZTASIT KAYMAKCI;897;628;14;22;0;0;9;456;38
23.10.2023;Tramvay Karşıyaka;8599;7098;191;621;0;2;376;6421;1668
23.10.2023;Tramvay Konak;27850;27038;704;1502;0;45;2235;12469;4477
23.10.2023;Izdeniz;25033;13132;438;1297;0;14;2069;7609;3434
23.10.2023;IZTASIT FOCA;3037;1690;57;203;0;0;100;2069;95
23.10.2023;NOSTALJİK TRAMVAY;24;15;0;1;0;0;0;0;32
23.10.2023;İZTAŞIT KİRAZ;1435;652;99;31;0;0;25;472;0
23.10.2023;Seferihisar Mot. Taş. Kooperat;5141;3836;154;302;0;0;297;4261;0
23.10.2023;Eshot;317479;384153;6039;17789;2;649;24565;190904;25484
23.10.2023;IZTASIT MENEMEN;27746;28275;425;908;0;52;1412;10160;463
23.10.2023;Izulas;66974;75738;1000;3606;0;202;4642;42767;4896
24.10.2023;Izdeniz;20444;10327;341;1116;0;2;1773;6289;3097
24.10.2023;Teleferik;61;32;0;1;0;0;0;0;291
24.10.2023;Izdeniz-Araba;204;18;1;1;0;0;64;0;1926
24.10.2023;Tramvay Konak;28030;26395;711;1583;0;28;2126;12184;4540
24.10.2023;Izulas;67047;76725;1032;3649;1;228;4699;42091;4806
24.10.2023;İZTAŞIT KİRAZ;1433;557;98;30;0;1;28;454;0
24.10.2023;İBB Bornova Buz Pisti;2;31;0;0;0;0;0;0;7
24.10.2023;IZTASIT KAYMAKCI;946;682;14;30;0;0;10;440;44
24.10.2023;Tramvay Karşıyaka;8890;7429;206;538;0;1;384;6102;1697
24.10.2023;Seferihisar Mot. Taş. Kooperat;5186;4204;153;310;0;2;324;4294;0
24.10.2023;Eshot;316023;394193;5933;17867;0;690;24471;187309;25584
24.10.2023;İzban;120345;95719;2406;4794;2;63;6154;39292;0
24.10.2023;Metro;118869;144011;2230;6332;3;72;9681;42709;12061
24.10.2023;NOSTALJİK TRAMVAY;32;19;0;0;0;0;0;0;33
24.10.2023;IZTASIT MENEMEN;27529;28485;475;1009;0;47;1326;10179;419
24.10.2023;IZTASIT FOCA;3252;1765;46;184;0;0;123;2116;122
25.10.2023;Izdeniz-Araba;221;18;2;1;0;0;56;0;2022
25.10.2023;IZTASIT MENEMEN;26547;28272;477;924;0;49;1342;9400;406
25.10.2023;IZTASIT FOCA;3000;1882;47;216;0;0;128;2127;98
25.10.2023;Tramvay Karşıyaka;13047;9428;248;923;0;6;486;9973;1989
25.10.2023;Seferihisar Mot. Taş. Kooperat;5136;4088;142;343;0;1;326;4066;0
25.10.2023;Eshot;320823;397107;6130;18661;0;675;24496;195435;26206
25.10.2023;Teleferik;73;29;1;0;0;0;0;0;279
25.10.2023;Izulas;67091;78265;1017;3756;0;190;4641;42703;4854
25.10.2023;Izdeniz;21501;12018;320;1167;1;13;1765;6533;3070
25.10.2023;Metro;116048;144503;2314;6012;2;76;9494;40047;11539
25.10.2023;IZTASIT KAYMAKCI;984;682;12;31;0;0;7;417;59
25.10.2023;NOSTALJİK TRAMVAY;24;23;0;0;0;0;0;0;30
25.10.2023;İZTAŞIT KİRAZ;1564;669;104;37;0;0;24;696;0
25.10.2023;Tramvay Konak;26610;26131;671;1508;0;30;1939;12183;4390
25.10.2023;İzban;127326;100853;2532;5191;0;39;6466;41950;0
25.10.2023;İBB Bornova Buz Pisti;0;25;0;0;0;0;0;0;4
26.10.2023;IZTASIT MENEMEN;26952;28320;431;994;0;50;1286;11008;451
26.10.2023;Metro;107785;134224;2155;5536;1;67;9128;37799;11057
26.10.2023;Tramvay Konak;24464;24137;642;1291;0;23;1914;9913;4015
26.10.2023;NOSTALJİK TRAMVAY;20;9;1;0;0;0;0;0;20
26.10.2023;Izulas;64637;76609;1013;3530;0;174;4726;37566;4630
26.10.2023;İZTAŞIT KİRAZ;1400;624;102;35;0;1;20;544;0
26.10.2023;IZTASIT FOCA;2908;1827;54;203;0;0;127;1911;114
26.10.2023;IZTASIT KAYMAKCI;930;711;12;18;0;0;10;403;43
26.10.2023;Seferihisar Mot. Taş. Kooperat;4828;3908;144;274;0;2;326;3714;1
26.10.2023;İBB Bornova Buz Pisti;3;55;0;0;0;0;0;0;6
26.10.2023;Izdeniz;16423;8752;281;900;0;9;1645;4713;2380
26.10.2023;Teleferik;25;16;0;0;0;0;0;0;111
26.10.2023;İzban;114845;93054;2238;4480;0;56;6049;36866;0
26.10.2023;Tramvay Karşıyaka;8784;7279;193;644;0;0;387;5360;1533
26.10.2023;Izdeniz-Araba;225;19;2;5;0;0;45;0;1907
26.10.2023;Eshot;299146;382166;5836;16420;0;451;23562;166190;24760
27.10.2023;İZTAŞIT KİRAZ;1471;690;87;45;0;3;28;512;0
27.10.2023;IZTASIT MENEMEN;27301;27994;412;918;0;47;1279;9554;434
27.10.2023;IZTASIT KAYMAKCI;864;727;18;30;0;0;12;510;38
27.10.2023;Izdeniz-Araba;210;16;1;2;0;0;61;0;2202
27.10.2023;Izulas;65435;76513;1022;3518;2;161;4554;40289;5080
27.10.2023;Metro;111351;136438;2218;5569;3;104;8959;38157;12491
27.10.2023;Seferihisar Mot. Taş. Kooperat;5299;4235;124;294;0;0;284;4473;3
27.10.2023;Teleferik;74;49;0;1;0;0;0;0;222
27.10.2023;Tramvay Konak;27816;28796;756;1488;0;16;2180;11858;4998
27.10.2023;Izdeniz;19671;11651;352;1008;1;5;1645;6064;3184
27.10.2023;Tramvay Karşıyaka;9665;8828;213;618;0;6;501;6779;1926
27.10.2023;NOSTALJİK TRAMVAY;20;34;0;0;0;0;0;0;31
27.10.2023;IZTASIT FOCA;2941;1681;49;181;0;0;123;1841;128
27.10.2023;İBB Bornova Buz Pisti;5;115;0;0;0;0;0;0;23
27.10.2023;İzban;122940;97525;2573;4661;2;39;6020;38094;0
27.10.2023;Eshot;314701;390190;6005;17403;1;614;24063;184798;27197
28.10.2023;IZTASIT KAYMAKCI;1000;430;6;24;0;0;11;507;32
28.10.2023;Izulas;66204;54517;572;3194;0;213;3767;35660;5189
28.10.2023;İzban;101924;82350;1962;3798;0;79;3935;30365;0
28.10.2023;Izdeniz-Araba;207;37;2;7;0;0;116;0;2013
28.10.2023;IZTASIT MENEMEN;22136;14632;308;750;0;29;1003;7043;378
28.10.2023;Eshot;257816;221952;2893;13183;1;495;16140;136182;23931
28.10.2023;Izdeniz;23061;13630;413;860;0;8;627;5384;4924
28.10.2023;Tramvay Karşıyaka;12114;10303;328;632;0;4;467;5601;2812
28.10.2023;Teleferik;195;136;12;5;0;0;0;0;702
28.10.2023;İZTAŞIT KİRAZ;1313;428;36;35;0;1;15;499;0
28.10.2023;Seferihisar Mot. Taş. Kooperat;4684;3336;86;291;0;0;224;2911;1
28.10.2023;Tramvay Konak;28690;27944;656;1277;0;29;1864;10053;5710
28.10.2023;Metro;95711;92513;1685;4485;0;86;4084;29456;11116
28.10.2023;NOSTALJİK TRAMVAY;54;42;0;4;0;0;0;0;89
28.10.2023;IZTASIT FOCA;2838;1124;35;158;0;1;99;1493;111
29.10.2023;IZTASIT MENEMEN;18600;12124;280;659;0;20;694;5121;306
29.10.2023;Teleferik;247;145;7;2;0;0;0;0;1157
29.10.2023;Izdeniz;37116;16956;611;1486;0;44;793;6812;6414
29.10.2023;İzban;94686;77552;2241;3692;0;76;2966;22932;0
29.10.2023;Tramvay Konak;30353;29466;839;1437;0;27;1497;8961;5414
29.10.2023;Metro;104944;101314;2473;4575;0;72;4522;25536;11698
29.10.2023;IZTASIT KAYMAKCI;451;255;1;17;0;0;4;180;34
29.10.2023;IZTASIT FOCA;2862;1247;26;189;0;0;90;1266;83
29.10.2023;Seferihisar Mot. Taş. Kooperat;4993;3194;111;282;0;0;222;3112;0
29.10.2023;NOSTALJİK TRAMVAY;110;65;1;0;0;0;0;0;51
29.10.2023;Izulas;61313;57307;936;3014;0;186;2914;29831;4244
29.10.2023;Izdeniz-Araba;164;28;1;2;0;0;58;0;1714
29.10.2023;İZTAŞIT KİRAZ;797;342;54;24;0;0;10;258;0
29.10.2023;Eshot;249876;215835;4372;14082;0;489;12273;120823;20502
29.10.2023;Tramvay Karşıyaka;12484;9595;271;586;0;11;401;4811;2205
30.10.2023;İZTAŞIT KİRAZ;1356;400;15;48;0;1;35;560;0
30.10.2023;IZTASIT FOCA;2800;1063;27;177;0;1;102;2007;111
30.10.2023;İzban;118839;82993;1516;4691;1;81;6051;38502;0
30.10.2023;Tramvay Konak;26809;20295;521;1415;0;26;1979;12094;4357
30.10.2023;Eshot;308311;278684;3121;17129;0;634;24144;181551;25049
30.10.2023;Metro;112306;122721;1775;5950;0;91;9362;40926;11014
30.10.2023;Izdeniz;19983;10560;458;1029;3;29;1760;6230;3006
30.10.2023;Izulas;66465;55645;532;3477;0;234;4560;40846;4601
30.10.2023;NOSTALJİK TRAMVAY;31;15;0;0;0;0;0;0;46
30.10.2023;Izdeniz-Araba;233;18;4;1;0;0;62;0;1845
30.10.2023;IZTASIT MENEMEN;26409;21113;154;965;0;41;1379;9685;413
30.10.2023;Seferihisar Mot. Taş. Kooperat;4958;3111;54;282;0;0;323;4038;0
30.10.2023;IZTASIT KAYMAKCI;857;269;9;34;0;0;5;421;31
30.10.2023;Tramvay Karşıyaka;8541;6491;235;555;0;4;441;5995;1640
30.10.2023;İBB Bornova Buz Pisti;1;27;0;0;0;0;0;0;14
31.10.2023;IZTASIT MENEMEN;27559;28792;477;941;0;41;1332;10068;393
31.10.2023;Izdeniz-Araba;215;17;3;3;0;0;64;0;1918
31.10.2023;İZTAŞIT KİRAZ;1240;639;87;42;0;0;29;519;0
31.10.2023;Tramvay Konak;27326;27702;620;1618;0;30;2251;12402;4521
31.10.2023;Teleferik;58;25;0;0;0;0;0;0;170
31.10.2023;İBB Bornova Buz Pisti;6;23;0;0;0;0;0;0;9
31.10.2023;Tramvay Karşıyaka;8448;6899;184;600;0;0;414;6313;1677
31.10.2023;İzban;119246;96865;2391;4765;1;60;6386;39488;0
31.10.2023;Izulas;67431;78678;1025;3602;0;181;4690;41435;4671
31.10.2023;Eshot;312609;397567;5985;17890;1;507;24760;182267;25262
31.10.2023;IZTASIT KAYMAKCI;898;684;13;24;0;0;11;424;40
31.10.2023;IZTASIT FOCA;2942;1789;61;215;0;2;122;2046;101
31.10.2023;Metro;112769;140461;2219;5991;3;84;9400;41402;11491
31.10.2023;NOSTALJİK TRAMVAY;5;9;0;1;0;0;0;0;28
31.10.2023;Izdeniz;19289;9857;284;1101;0;5;1749;6153;2913
31.10.2023;Seferihisar Mot. Taş. Kooperat;5068;4079;154;317;0;0;320;4309;1
1.11.2023;Izdeniz-Araba;287;14;0;1;0;0;56;0;2048
1.11.2023;İZTAŞIT KİRAZ;1631;582;97;36;0;0;35;717;0
1.11.2023;Teleferik;39;50;0;1;0;0;0;0;206
1.11.2023;Tramvay Konak;27420;26983;695;1650;0;42;2235;12733;4542
1.11.2023;Izdeniz;21175;10853;375;1115;1;9;1739;6729;3037
1.11.2023;İBB Bornova Buz Pisti;0;35;0;0;0;0;0;0;9
1.11.2023;Izulas;67259;78720;1021;3820;0;286;4807;42695;4885
1.11.2023;Tramvay Karşıyaka;12417;8678;195;906;0;8;456;9918;2154
1.11.2023;NOSTALJİK TRAMVAY;9;6;0;0;0;0;0;0;26
1.11.2023;IZTASIT MENEMEN;26619;29153;439;912;0;85;1387;9208;455
1.11.2023;Eshot;316136;396808;6094;18215;0;740;24632;196685;26388
1.11.2023;Metro;110789;139063;2140;5771;1;110;9388;39960;11520
1.11.2023;IZTASIT KAYMAKCI;874;732;14;20;0;0;9;397;43
1.11.2023;İzban;119751;97803;2382;4747;0;81;6245;39321;0
1.11.2023;IZTASIT FOCA;2911;1711;53;203;0;2;118;2024;102
1.11.2023;Seferihisar Mot. Taş. Kooperat;5113;4071;152;338;0;3;319;4263;1
2.11.2023;Izdeniz-Araba;301;18;4;2;0;0;67;0;1961
2.11.2023;İZTAŞIT KİRAZ;1396;561;104;47;0;2;21;492;0
2.11.2023;IZTASIT KAYMAKCI;789;668;8;13;0;0;11;369;36
2.11.2023;Tramvay Konak;26510;25885;635;1486;0;41;2181;11396;4411
2.11.2023;İBB Bornova Buz Pisti;1;40;0;0;0;0;0;0;21
2.11.2023;Seferihisar Mot. Taş. Kooperat;4942;3990;129;285;0;6;325;3769;0
2.11.2023;NOSTALJİK TRAMVAY;12;15;0;0;0;0;0;0;25
2.11.2023;Teleferik;10;12;0;0;0;0;0;0;73
2.11.2023;Izulas;64352;76422;1002;3394;0;305;4508;38126;4736
2.11.2023;Izdeniz;17802;9317;282;925;0;13;1647;5302;2663
2.11.2023;Metro;108112;134842;2100;5632;2;113;9349;39483;11371
2.11.2023;IZTASIT FOCA;3021;1986;52;167;0;2;139;1916;86
2.11.2023;Eshot;303034;387528;5843;16836;1;771;24428;176492;25312
2.11.2023;Tramvay Karşıyaka;8166;6939;168;552;0;0;367;5744;1711
2.11.2023;IZTASIT MENEMEN;27330;27976;449;1024;0;91;1339;11193;449
2.11.2023;İzban;118708;96762;2356;4776;1;89;6368;39048;0
3.11.2023;Izulas;66541;79663;1028;3578;0;253;4764;40278;5189
3.11.2023;IZTASIT FOCA;2972;1943;57;196;0;1;116;1793;73
3.11.2023;İZTAŞIT KİRAZ;1466;660;73;41;0;0;43;505;0
3.11.2023;Seferihisar Mot. Taş. Kooperat;5242;4211;134;292;0;4;295;4494;0
3.11.2023;Metro;112002;138873;2123;5798;0;154;9290;38680;12384
3.11.2023;Tramvay Karşıyaka;9673;9018;201;590;0;4;475;6234;1991
3.11.2023;İzban;125467;99915;2494;4858;0;116;6251;38394;0
3.11.2023;IZTASIT MENEMEN;26554;28329;444;906;0;92;1329;9055;484
3.11.2023;Tramvay Konak;28443;29975;726;1471;0;60;2240;12084;5012
3.11.2023;IZTASIT KAYMAKCI;884;711;19;23;0;0;9;362;51
3.11.2023;Izdeniz-Araba;300;15;1;1;0;0;70;0;2089
3.11.2023;Eshot;310493;392011;5935;17321;3;950;24221;181530;27360
3.11.2023;Teleferik;45;40;0;0;0;0;0;0;231
3.11.2023;Izdeniz;19898;11033;350;1018;0;10;1708;5891;3304
3.11.2023;NOSTALJİK TRAMVAY;27;37;1;3;0;0;0;0;42
3.11.2023;İBB Bornova Buz Pisti;7;110;0;0;0;0;0;0;67
4.11.2023;Seferihisar Mot. Taş. Kooperat;4575;3476;77;234;0;3;278;2816;0
4.11.2023;IZTASIT MENEMEN;22097;14609;155;718;0;70;1081;6891;358
4.11.2023;Tramvay Konak;27845;27053;699;1066;0;24;1551;8979;5670
4.11.2023;İZTAŞIT KİRAZ;1244;327;13;44;0;0;14;470;0
4.11.2023;Tramvay Karşıyaka;10142;9854;251;447;0;8;334;4241;2189
4.11.2023;Teleferik;116;89;6;1;0;0;0;0;531
4.11.2023;NOSTALJİK TRAMVAY;61;51;1;1;0;0;0;0;37
4.11.2023;Metro;104487;97063;1652;4682;0;113;4545;31425;11347
4.11.2023;Izdeniz-Araba;27;2;0;0;0;0;7;0;129
4.11.2023;İBB Bornova Buz Pisti;7;91;0;0;0;0;0;0;80
4.11.2023;İzban;117714;79154;1882;3855;0;97;4011;31121;0
4.11.2023;Izdeniz;6460;3605;117;184;0;3;182;1261;872
4.11.2023;Eshot;251781;218582;2610;12509;1;750;15247;130179;23430
4.11.2023;Izulas;64764;55220;504;3214;0;225;3737;34160;5144
4.11.2023;IZTASIT FOCA;2769;1006;29;157;0;1;121;1306;108
4.11.2023;IZTASIT KAYMAKCI;851;287;6;34;0;0;10;441;34
5.11.2023;Seferihisar Mot. Taş. Kooperat;4054;2717;38;187;0;2;168;2706;0
5.11.2023;Metro;60187;64507;692;2144;0;101;2545;17324;6972
5.11.2023;Teleferik;230;149;4;0;0;0;0;0;1069
5.11.2023;IZTASIT KAYMAKCI;337;164;0;8;0;0;1;134;19
5.11.2023;NOSTALJİK TRAMVAY;80;26;0;1;0;0;0;0;70
5.11.2023;IZTASIT MENEMEN;16047;11008;87;538;0;41;633;4923;269
5.11.2023;İZTAŞIT KİRAZ;737;247;13;17;0;0;14;212;0
5.11.2023;İzban;84448;57523;1065;2459;0;104;2680;22225;0
5.11.2023;Tramvay Konak;17001;18105;298;554;0;12;884;5367;3569
5.11.2023;Izdeniz-Araba;170;14;2;0;0;0;65;0;1480
5.11.2023;Izdeniz;15790;9661;177;482;3;17;317;3108;3451
5.11.2023;Tramvay Karşıyaka;9266;8442;133;339;0;11;303;3865;1723
5.11.2023;Izulas;44629;39912;329;2113;0;221;2420;26915;3845
5.11.2023;Eshot;183940;166337;1664;9065;1;663;10595;109483;18768
5.11.2023;IZTASIT FOCA;2431;1055;17;115;0;2;94;1220;102
